"NFGOV_GOVTYPE","Government type","NFGOV_ITEM","Item","NFGOV_UNIT","Unit","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"CFR","Commission of the French-speaking Community","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2016","2016",63.9,,
"CFR","Commission of the French-speaking Community","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2017","2017",66.3,,
"CFR","Commission of the French-speaking Community","1FT_F","Current transfers of fiscal receipts coming from other government","E","Millions of euro","A","Annual","2018","2018",68.7,,
"CFR","Commission of the French-speaking Community","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2014","2014",351.3,,
"CFR","Commission of the French-speaking Community","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2015","2015",396.6,,
"CFR","Commission of the French-speaking Community","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2016","2016",408.7,,
"CFR","Commission of the French-speaking Community","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2017","2017",427.9,,
"CFR","Commission of the French-speaking Community","CUT_F","Other current transfers coming from other government","E","Millions of euro","A","Annual","2018","2018",435.8,,
"CFR","Commission of the French-speaking Community","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2014","2014",0,,
"CFR","Commission of the French-speaking Community","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2015","2015",0,,
"CFR","Commission of the French-speaking Community","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2016","2016",0,,
"CFR","Commission of the French-speaking Community","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2017","2017",0,,
"CFR","Commission of the French-speaking Community","CAT_F","Capital transfers coming from other government","E","Millions of euro","A","Annual","2018","2018",0,,
"CFR","Commission of the French-speaking Community","TOE","Expenditure","E","Millions of euro","A","Annual","2014","2014",396.6,,
"CFR","Commission of the French-speaking Community","TOE","Expenditure","E","Millions of euro","A","Annual","2015","2015",458.7,,
"CFR","Commission of the French-speaking Community","TOE","Expenditure","E","Millions of euro","A","Annual","2016","2016",468.3,,
"CFR","Commission of the French-speaking Community","TOE","Expenditure","E","Millions of euro","A","Annual","2017","2017",493.1,,
"CFR","Commission of the French-speaking Community","TOE","Expenditure","E","Millions of euro","A","Annual","2018","2018",509.6,,
"CFR","Commission of the French-speaking Community","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2014","2014",394.7,,
"CFR","Commission of the French-speaking Community","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2015","2015",440.2,,
"CFR","Commission of the French-speaking Community","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2016","2016",446.1,,
"CFR","Commission of the French-speaking Community","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2017","2017",467.6,,
"CFR","Commission of the French-speaking Community","1CE","Current expenditure excluding interest charges","E","Millions of euro","A","Annual","2018","2018",482,,
"CFR","Commission of the French-speaking Community","COE","Compensation of employees","E","Millions of euro","A","Annual","2014","2014",80.3,,
"CFR","Commission of the French-speaking Community","COE","Compensation of employees","E","Millions of euro","A","Annual","2015","2015",107.3,,
"CFR","Commission of the French-speaking Community","COE","Compensation of employees","E","Millions of euro","A","Annual","2016","2016",111.4,,
"CFR","Commission of the French-speaking Community","COE","Compensation of employees","E","Millions of euro","A","Annual","2017","2017",116.5,,
"CFR","Commission of the French-speaking Community","COE","Compensation of employees","E","Millions of euro","A","Annual","2018","2018",119.4,,
"CFR","Commission of the French-speaking Community","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2014","2014",44.8,,
"CFR","Commission of the French-speaking Community","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2015","2015",47.3,,
"CFR","Commission of the French-speaking Community","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2016","2016",44.9,,
"CFR","Commission of the French-speaking Community","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2017","2017",47.2,,
"CFR","Commission of the French-speaking Community","1IC","Intermediate consumption and paid taxes","E","Millions of euro","A","Annual","2018","2018",49.9,,
"CFR","Commission of the French-speaking Community","1SB","Social benefits","E","Millions of euro","A","Annual","2014","2014",150.9,,
"CFR","Commission of the French-speaking Community","1SB","Social benefits","E","Millions of euro","A","Annual","2015","2015",153.2,,
"CFR","Commission of the French-speaking Community","1SB","Social benefits","E","Millions of euro","A","Annual","2016","2016",154.2,,
"CFR","Commission of the French-speaking Community","1SB","Social benefits","E","Millions of euro","A","Annual","2017","2017",161.1,,
"CFR","Commission of the French-speaking Community","1SB","Social benefits","E","Millions of euro","A","Annual","2018","2018",161,,
"CFR","Commission of the French-speaking Community","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2014","2014",1.1,,
"CFR","Commission of the French-speaking Community","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2015","2015",1.5,,
"CFR","Commission of the French-speaking Community","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2016","2016",1.6,,
"CFR","Commission of the French-speaking Community","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2017","2017",1.6,,
"CFR","Commission of the French-speaking Community","1SBM","Social benefits in cash","E","Millions of euro","A","Annual","2018","2018",1.8,,
"CFR","Commission of the French-speaking Community","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2014","2014",149.8,,
"CFR","Commission of the French-speaking Community","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2015","2015",151.7,,
"CFR","Commission of the French-speaking Community","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2016","2016",152.6,,
"CFR","Commission of the French-speaking Community","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2017","2017",159.4,,
"CFR","Commission of the French-speaking Community","1SBN","Social benefits in kind provided by market producers","E","Millions of euro","A","Annual","2018","2018",159.3,,
"CFR","Commission of the French-speaking Community","CTE","Subsidies","E","Millions of euro","A","Annual","2014","2014",45.9,,
"CFR","Commission of the French-speaking Community","CTE","Subsidies","E","Millions of euro","A","Annual","2015","2015",53.5,,
"CFR","Commission of the French-speaking Community","CTE","Subsidies","E","Millions of euro","A","Annual","2016","2016",58.3,,
"CFR","Commission of the French-speaking Community","CTE","Subsidies","E","Millions of euro","A","Annual","2017","2017",62.7,,
"CFR","Commission of the French-speaking Community","CTE","Subsidies","E","Millions of euro","A","Annual","2018","2018",64.9,,
"CFR","Commission of the French-speaking Community","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2014","2014",0,,
"CFR","Commission of the French-speaking Community","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2015","2015",0,,
"CFR","Commission of the French-speaking Community","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2016","2016",0,,
"CFR","Commission of the French-speaking Community","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2017","2017",0,,
"CFR","Commission of the French-speaking Community","1CT","Current transfers to the rest of the world (ROW)","E","Millions of euro","A","Annual","2018","2018",0,,
"CFR","Commission of the French-speaking Community","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2014","2014",71.6,,
"CFR","Commission of the French-speaking Community","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2015","2015",77.3,,
"CFR","Commission of the French-speaking Community","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2016","2016",75.6,,
"CFR","Commission of the French-speaking Community","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2017","2017",78.1,,
"CFR","Commission of the French-speaking Community","1OT_HH","Current transfers to households","E","Millions of euro","A","Annual","2018","2018",84.6,,
"CFR","Commission of the French-speaking Community","1OT_CO","Current transfers to companies","E","Millions of euro","A","Annual","2014","2014",0,,
"CFR","Commission of the French-speaking Community","1OT_CO","Current transfers to companies","E","Millions of euro","A","Annual","2015","2015",0,,
"CFR","Commission of the French-speaking Community","1OT_CO","Current transfers to companies","E","Millions of euro","A","Annual","2016","2016",0,,
"CFR","Commission of the French-speaking Community","1OT_CO","Current transfers to companies","E","Millions of euro","A","Annual","2017","2017",0,,
"CFR","Commission of the French-speaking Community","1OT_CO","Current transfers to companies","E","Millions of euro","A","Annual","2018","2018",0,,
"CFR","Commission of the French-speaking Community","1FT_T","Current transfers of fiscal receipts to other government","E","Millions of euro","A","Annual","2014","2014",0,,
"CFR","Commission of the French-speaking Community","1FT_T","Current transfers of fiscal receipts to other government","E","Millions of euro","A","Annual","2015","2015",0,,
"CFR","Commission of the French-speaking Community","1FT_T","Current transfers of fiscal receipts to other government","E","Millions of euro","A","Annual","2016","2016",0,,
"CFR","Commission of the French-speaking Community","1FT_T","Current transfers of fiscal receipts to other government","E","Millions of euro","A","Annual","2017","2017",0,,
